ID,label1,label2,label3
1338905711724670982,unnecessary,,
1331662695645536257,pharma,,
1344723038995144706,side-effect,,
1360361211745824771,side-effect,,
1382708694673154051,side-effect,,
1307953417822900225,ineffective,,
1255464061250265090,unnecessary,,
1244180385845538817,ingredients,,
1333576796210651138,side-effect,,
1288229996197289985,unnecessary,,
1332189377099776001,unnecessary,,
1255169984822722564,political,,
1335073859591090176,rushed,,
1371101538236559366,side-effect,,
1364937350594322434,unnecessary,,
1335647340598792193,pharma,,
1253502846605107201,ineffective,,
1364523006060605446,mandatory,side-effect,
1306358822148231170,side-effect,,
1354512912564547585,unnecessary,,
1340351787228950531,rushed,,
1412486223940161542,ineffective,,
1253812242778210305,unnecessary,,
1337842111119388672,side-effect,,
1239970841317658632,side-effect,,
1354842624419631113,rushed,,
1376292043035672579,side-effect,,
1297871697111130113,ineffective,,
1332297060482232320,unnecessary,,
1375562217928679424,rushed,,
1338566157062660098,unnecessary,,
1440947215887896577,side-effect,,
1342840494167121920,ineffective,pharma,
1370821047298187275,ingredients,,
1337274537583337479,side-effect,rushed,
1341077188381163521,side-effect,,
1302761964213383168,rushed,,
1354732605258821634,unnecessary,,
1285965230644908032,conspiracy,,
1427183752048955393,side-effect,,
1300292349331943425,country,,
1244348393532592128,rushed,,
1303730074521395202,side-effect,,
1339823130324455425,side-effect,,
1313157989126283267,rushed,,
1237433941952303104,unnecessary,,
1375104454404489219,ineffective,,
1334640574029324288,side-effect,,
1315836739328643073,side-effect,,
1353062213456523264,side-effect,,
1339349827017031680,none,,
1379832880692670474,side-effect,,
1361823114733248521,ineffective,,
1375168485827940354,side-effect,,
1221472881043038208,ineffective,,
1324847558510944257,pharma,rushed,
1316126515164254208,mandatory,,
1353184727780397056,ineffective,,
1316148086281048068,side-effect,,
1441070383080382475,side-effect,,
1254796217210503169,unnecessary,,
1377003371970797568,ineffective,,
1408495438697803777,side-effect,,
1251000898890981381,unnecessary,,
1334129218825949193,side-effect,,
1375094093324414978,ineffective,,
1378647176587440132,mandatory,,
1291571754876301312,rushed,,
1411441932543447044,side-effect,,
1298034689207341056,unnecessary,,
1264626610357129216,ineffective,,
1250911323606650881,rushed,,
1373659357238468616,side-effect,,
1328498836634017792,rushed,,
1323424269079072768,political,,
1328548556450320384,side-effect,,
1366150839316832258,unnecessary,,
1425758730407223305,side-effect,,
1336156304918757377,rushed,side-effect,
1304472351908728843,unnecessary,,
1370381129073704961,unnecessary,,
1374802214267596804,none,,
1375050763081109514,side-effect,,
1443916672310648863,ineffective,,
1374854182419632128,ineffective,,
1290454595525922818,rushed,,
1286019977942892544,side-effect,,
1433186539970965504,side-effect,,
1338931369582489604,unnecessary,,
1277262128643108864,rushed,,
1343289649595371520,pharma,,
1338850529410048000,ineffective,,
1335116562664022018,side-effect,,
1339118700276953088,ineffective,,
1263513964291543041,rushed,ineffective,
1310217197848010752,side-effect,,
1325835993212096514,rushed,,
1327198165230104577,side-effect,,
1376672980701474817,side-effect,,
1254771065865158664,mandatory,,
1364737964832677889,side-effect,,
1387420948148756480,country,,
1340661408812429312,side-effect,,
1375229279588519936,side-effect,,
1283452771518341126,side-effect,,
1326493920935686145,pharma,,
1262536179204993030,pharma,,
1374445381228982291,side-effect,rushed,
1436395776528171008,ineffective,,
1264685032481923078,unnecessary,,
1257854674419494914,mandatory,side-effect,
1374711334055579659,unnecessary,,
1376943210325499909,unnecessary,,
1327591333939343361,pharma,,
1337201166342615041,side-effect,,
1333453007917248512,political,,
1321609719639732225,pharma,,
1278998230349553665,side-effect,,
1329088947390095364,pharma,,
1376170013909000195,ineffective,,
1333214633574985729,rushed,unnecessary,
1428031964381159424,mandatory,,
1315272853835722752,unnecessary,,
1353769878776393728,side-effect,,
1330955940749844483,rushed,,
1434427083178975232,side-effect,,
1269101271186763776,rushed,,
1355520864561876992,side-effect,,
1374769298107863041,mandatory,,
1377168235494187013,ingredients,,
1371761156348653569,mandatory,rushed,pharma
1292901040166178817,rushed,,
1376947269006716928,unnecessary,,
1333136877033979904,unnecessary,,
1375936650581262341,side-effect,,
1343360045325508609,ineffective,,
1320026670208847872,mandatory,,
1376717327102803968,mandatory,,
1336349335097892866,none,,
1317133353821204486,rushed,mandatory,
1267968389240311810,side-effect,,
1364850923583930369,political,,
1337472016367165443,unnecessary,,
1332713787305189381,ingredients,,
1335169984725704704,side-effect,,
1288049358844375040,unnecessary,,
1300785478510149632,rushed,,
1416040553083457540,side-effect,,
1360359304637816832,side-effect,,
1258017464580886530,ineffective,,
1015736718094360576,pharma,,
1439900445745553410,side-effect,,
1445530800800206855,unnecessary,,
1355490815682854915,ineffective,,
1258677085721296896,rushed,,
1325850214033448962,side-effect,pharma,
1347310098482421761,side-effect,,
1336666524631912450,pharma,,
1328576885392105474,pharma,,
1232973109118066688,unnecessary,,
1336705244181520385,side-effect,,
1329184372705136640,none,,
1413186017956298756,side-effect,,
1430082655379410981,side-effect,,
1342428053524373509,side-effect,,
1374311465725923328,ineffective,,
1370182114415611905,unnecessary,,
1300107976850771968,side-effect,,
1329532926388629506,ingredients,,
1334975501081821184,side-effect,,
1306379969065627648,unnecessary,,
1325793283411480577,rushed,,
1354019952492208130,side-effect,,
1354825133723103232,ineffective,,
1446101810436050947,ineffective,,
1389229467701235714,ineffective,,
1288646596675145728,mandatory,,
1375647173744812034,side-effect,,
1328438332909522944,unnecessary,,
1326148604743049216,political,,
1255512480341688327,mandatory,,
1277988671543808000,ineffective,,
1339924654383894528,side-effect,,
1355197702309605377,side-effect,,
1419606938149560322,unnecessary,,
1389277950755975173,country,,
1328275222542372865,political,,
1364401704712757250,none,,
1364706176349462528,side-effect,,
1352711165386883076,unnecessary,,
1355151124232286214,ineffective,,
1433066973370494977,side-effect,,
1361668886865858562,ineffective,,
1354011356819828738,side-effect,,
1428102270550364165,side-effect,,
1338800369091162114,side-effect,,
1342553540347256834,side-effect,,
1312049117477171202,pharma,,
1285389610563047426,side-effect,,
1334475487398203392,pharma,,
1245579841602113540,unnecessary,,
1310144981240340480,unnecessary,,
1253546509892714497,mandatory,,
1356676825246760963,side-effect,,
1350058537855008768,side-effect,,
1336059092260036608,side-effect,,
1376922479365484546,unnecessary,,
1425313840552570890,side-effect,,
1424511036762120198,ineffective,,
1320260752494780416,mandatory,,
1253445985143001088,unnecessary,,
1377536556651585540,side-effect,,
1340312194215538688,side-effect,unnecessary,
1300205838913671169,rushed,,
1293429581546835973,political,,
1372199546676256776,ineffective,,
1291190617985425409,rushed,,
1376210451068030978,unnecessary,,
1337050263341985797,side-effect,,
1325933288293355521,unnecessary,,
1262598953788338176,political,,
1273636429466177538,mandatory,,
1338566578015596545,political,,
1345473981516800000,side-effect,,
1329246303797334019,none,,
1344664249335996416,pharma,,
1321525852774014976,mandatory,,
1362143246172971011,ingredients,,
1350741750986518529,side-effect,,
1223220756978577409,side-effect,,
1255105821308059650,unnecessary,ineffective,
1312017133396779063,side-effect,,
1329872698961403904,side-effect,,
1333529641190117380,pharma,,
1350788809152200704,unnecessary,,
1329442479209320454,ineffective,,
1300331438856957953,rushed,,
1283213089333301251,side-effect,,
1369108334993940481,rushed,,
1376731329870565380,ingredients,,
1303876854663671808,unnecessary,,
1376587125815181314,mandatory,,
1337710451237523456,side-effect,,
1326316111764189184,rushed,side-effect,
1339261190447509504,side-effect,,
1326164902499803137,mandatory,,
1337462656257691648,unnecessary,,
1277345815388962816,ingredients,,
1337862246177923074,side-effect,,
1333417395071889408,mandatory,,
1353670135400210433,ineffective,side-effect,
1355503524352765953,ineffective,,
1350101974394408960,side-effect,,
1334072620627734529,unnecessary,,
1331995825522827265,pharma,,
1343605351707508736,unnecessary,,
1333153451098816513,side-effect,,
1336697042639392777,side-effect,,
1333620448723169280,pharma,ineffective,
1365410374955257858,ineffective,,
1438508797526360076,ineffective,,
1308425968785281025,rushed,,
1303374658549551104,rushed,,
1346889977725116416,side-effect,,
1452011516652306435,side-effect,,
1338953299664404481,unnecessary,,
1334615030504026126,none,,
1288282935657979911,pharma,,
1327629955510005762,side-effect,rushed,
1282682919451058176,side-effect,,
1374511266316709888,unnecessary,,
1410347738672271360,pharma,,
1302975776090923014,political,,
1329228060764246016,pharma,,
1311990916161380352,ineffective,,
1359728758752649216,side-effect,rushed,
1399368891126718464,pharma,,
1326618398646788097,ineffective,,
1367294979312345091,side-effect,,
1308779906520686596,rushed,,
1381935576694333447,side-effect,,
1334138767217745922,pharma,,
1275344015748141056,side-effect,ineffective,
1291358834305445889,pharma,,
1337383750691336193,mandatory,,
1414954228930461697,ineffective,,
1349076447512547329,side-effect,,
1375121581970718721,unnecessary,,
1370554102623653889,unnecessary,,
1334383722515271680,side-effect,,
1351146627659149317,side-effect,,
1326306780423487489,unnecessary,,
1365306355708493828,rushed,,
1338479144703827970,pharma,,
1283415217117040640,pharma,,
1278003247731671040,pharma,,
1296029389889519616,ineffective,,
1333789671973744646,side-effect,,
1376305768916484102,mandatory,,
1405632106068316164,side-effect,,
1357097424393818118,unnecessary,,
1349828068827869191,ineffective,,
1288350118245281792,pharma,,
1320829759455191043,pharma,,
1283797307142606852,side-effect,,
1360225796879695875,unnecessary,,
1364666557050335237,unnecessary,,
1342840625037783047,unnecessary,,
1333551544294277122,mandatory,,
1342610560198709248,unnecessary,,
1354585067058814978,side-effect,,
1401664635636432900,side-effect,,
1218308587761623044,side-effect,,
1339405213145415680,side-effect,,
1355703592741699590,side-effect,ineffective,
1297998926642130949,rushed,,
1374555862350524417,rushed,,
1342330850986246145,side-effect,,
1400895364912271366,pharma,,
1412167587438473216,side-effect,,
1432326277160058883,side-effect,,
1374368504934191113,unnecessary,,
1263496155960401921,rushed,,
1294460220979187713,rushed,ineffective,
1377313857262264324,unnecessary,,
1365597688503427072,rushed,,
1420376090988711942,rushed,,
1241560680953794561,rushed,,
1356004930537070594,ineffective,pharma,
1415682904378642436,side-effect,,
1307409277582290946,side-effect,rushed,
1349397281523576835,country,,
1378192577791287300,side-effect,,
1454847735178448903,side-effect,,
1339510463432962048,side-effect,,
1347486246109548547,side-effect,,
1336402612590088193,ineffective,,
1370908948740603906,political,,
1366097335844016135,ineffective,,
1313882927776837635,unnecessary,,
1326557286433763330,side-effect,,
1373305916389474307,rushed,,
1327923933992136704,rushed,,
1297617795350487041,rushed,,
1303305598419730434,none,,
1252734206213591048,mandatory,,
1376311052166651906,side-effect,unnecessary,
1367274705405755397,side-effect,,
1381972660033355778,side-effect,,
1262060176926019595,mandatory,,
1335018357444120577,side-effect,,
1334992903169458178,side-effect,,
1263180003711180802,pharma,,
1366083688224743432,pharma,,
1392312950346575872,side-effect,,
1296777236608159744,side-effect,,
1374826032713371650,side-effect,,
1262227069225725952,ineffective,,
1377275803977707525,mandatory,,
1363982033131876353,ineffective,,
1333238836537724929,rushed,,
1119684273571864576,pharma,,
1309898484368183302,ingredients,,
1455320449420832769,side-effect,,
1377276647414530048,ineffective,,
1288540978194853888,side-effect,,
1298707321628110849,political,,
1396525147746619398,side-effect,,
1334114934133809152,side-effect,,
1337597686678216704,unnecessary,,
1352380373473390594,unnecessary,,
1353849710000435200,side-effect,,
1351331809833975811,side-effect,,
1319879380235997190,none,,
1339526395693838336,mandatory,ingredients,
1301658087376338945,side-effect,rushed,
1356718017556738052,unnecessary,,
1329108424664121346,pharma,,
1305802775138271232,ineffective,,
1385350934641856513,side-effect,,
1282837509190365189,side-effect,,
1341094007041118210,rushed,,
1253823910426087426,country,,
1364013010159763457,unnecessary,,
1349565043633844225,rushed,,
1340197860332109825,rushed,,
1293167391166406656,pharma,,
1337172732971192320,unnecessary,,
1329079533593497616,side-effect,,
1376634588731207684,side-effect,,
1395500036444807175,side-effect,,
1327380607593185281,rushed,,
1308383981042380801,ineffective,,
1353072275721838597,unnecessary,,
1397256411931938824,side-effect,,
1327022535670697985,side-effect,,
1341059540238811136,side-effect,,
1343575129817821184,country,,
1375585024364449792,side-effect,,
1377298345719390214,side-effect,,
1321747929544220672,pharma,,
1325885143593054208,unnecessary,rushed,
1336622477712236544,side-effect,,
1341193114166431749,political,,
1339928212286091264,mandatory,,
1372183872520081409,side-effect,,
1340311022863790080,mandatory,ingredients,
1409781263104360448,side-effect,,
1374024565257605120,mandatory,,
1353010506492227585,ineffective,,
1347780774129356800,rushed,,
1444752199263965194,side-effect,,
1375962820114849792,unnecessary,,
1353364928569241601,unnecessary,,
1334879375641227271,rushed,,
1338835406805233664,side-effect,,
1335140861894557702,side-effect,,
1352901172357689345,ineffective,rushed,
1364557881589329924,rushed,,
1379016934793093121,rushed,,
1377047855471321088,unnecessary,,
1334409532420796416,political,,
1245109623243206656,pharma,,
1374834440204083211,ineffective,,
1374719280558784512,unnecessary,,
1346229776298729474,side-effect,,
1283329776837709829,rushed,,
1347533073995292674,rushed,,
1293414616253394945,side-effect,,
1326840949922648066,mandatory,,
1376890708158730240,mandatory,,
1340916602917670913,side-effect,,
1376903209059508228,unnecessary,,
1374040540128366592,rushed,,
1349458525811068928,ineffective,,
1333345519138115586,rushed,,
1072894070933110787,pharma,,
1382055574792253443,none,,
1363200825544216579,side-effect,,
1428151940421013507,side-effect,,
1289700967991005186,unnecessary,,
1391465039048097795,rushed,,
1261991134609371137,side-effect,,
1327075583679926273,ineffective,,
1331183322463080452,pharma,,
1304210877533417473,unnecessary,political,
1370067433814425606,side-effect,,
1373262941319991298,unnecessary,,
1376525152909942793,unnecessary,,
1325547525529546756,rushed,,
1325917044135571456,pharma,,
1376684097100259329,unnecessary,,
1380430231903870980,side-effect,,
1255845239102857216,rushed,,
1350750368557359104,side-effect,,
1336032616047390720,side-effect,,
1318608399416938499,side-effect,,
1376642731758485504,side-effect,,
1325995327069974529,rushed,,
1331929950081998862,unnecessary,,
1369966805398089729,side-effect,,
1366089797580644353,mandatory,,
1338586498535481345,unnecessary,,
1365710045783019521,side-effect,,
1336414166538661888,political,,
1339983935334281217,rushed,,
1330943832301637632,ineffective,,
1329308846507089920,ingredients,,
1374456424391090196,none,,
1428406900404727809,side-effect,,
1401616859380785164,ineffective,,
1365962216135090177,none,,
1354155004798631937,ineffective,,
1326645170859876353,pharma,,
1325952417352003587,political,pharma,
1373993668093358087,unnecessary,,
1392547264380346368,side-effect,,
1358573972153987074,ineffective,,
1339132104303632387,unnecessary,,
1377007359210438660,mandatory,,
1259062762426286084,side-effect,,
1325441259876528129,unnecessary,,
1365434104053833731,ineffective,,
1364535426673999876,unnecessary,,
1438637982039384065,ingredients,,
1440605036174663684,pharma,,
1372304390120431618,side-effect,,
1328121691428458496,rushed,,
1354901476662005760,ineffective,,
1409372234360164356,side-effect,,
1363184841001467913,rushed,,
1337171629751885825,mandatory,,
1236223154248445953,side-effect,,
1400385355178708992,side-effect,,
1374769245498834957,side-effect,,
1298304219187949575,mandatory,side-effect,
1374414398811381768,unnecessary,,
1299651652446760961,rushed,side-effect,
1370329768785293313,side-effect,,
1353099231196680192,side-effect,,
1300839607035138055,side-effect,,
1352441354304032768,pharma,,
1344963238266621952,ineffective,,
1409591350622777346,rushed,,
1249154420543275008,country,,
1421756026525609985,side-effect,,
1337705878519246853,political,,
1326953513314881539,unnecessary,,
1352324884332904448,side-effect,,
1450647733069615111,side-effect,,
1339712407715897351,side-effect,,
1364230122002386945,ineffective,,
1405272565619167235,ineffective,,
1416668571594285061,ineffective,,
1407241955654856706,side-effect,,
1338870706046521344,side-effect,,
1450423515522469888,ineffective,,
1330657973195202561,ineffective,,
1378390548025839618,pharma,,
1433140721968635906,side-effect,,
1262832814392836103,rushed,,
1329421230236168197,unnecessary,,
1319062367523819520,side-effect,,
1334137726329876480,side-effect,,
1096498391935320065,mandatory,,
1309591407297024002,side-effect,,
1334664113411207169,rushed,,
1336607051305410560,unnecessary,,
1290365833676492802,ingredients,,
1336358695484207110,ineffective,,
1325880964967329794,side-effect,unnecessary,
1288504039492132868,political,,
1374305725711843330,political,,
1338157034089435139,side-effect,,
1350500887848955904,political,,
1297562307434872832,mandatory,,
1312200981426266112,rushed,,
1339373003172425730,unnecessary,,
1253778774828765189,mandatory,,
1264350659995992069,none,,
1396394922111078401,side-effect,,
1361403925845401601,unnecessary,,
1327603323751575553,side-effect,,
1292198471370330112,side-effect,,
1337098754164465665,unnecessary,,
1336697162651078660,rushed,,
1233212070344171520,side-effect,,
1377340218777423874,side-effect,rushed,
1309613211230953473,unnecessary,,
1334910503508959232,mandatory,,
1333490679356542976,side-effect,,
1354198297020407809,ineffective,,
1376918850143412227,unnecessary,,
1442583156108967940,ineffective,,
1343972434261774336,side-effect,,
1417661084715032578,side-effect,,
1287426674846347265,country,,
1373979668257370115,side-effect,,
1378221862879039488,unnecessary,,
1410388766557048833,side-effect,,
1359901179153506306,side-effect,,
1342914670907285510,side-effect,,
1221515152274739201,side-effect,,
1418209516567416856,side-effect,,
1374699166631219207,side-effect,,
1338743297670569985,mandatory,,
1371035555371356160,side-effect,,
1362318960394444801,ineffective,,
1313060200593551360,country,side-effect,
1370598530298081282,side-effect,,
1364324630215843845,rushed,,
1320348953238474753,unnecessary,,
1401511916766482434,side-effect,,
1312753920658169856,unnecessary,,
1096368628386000898,side-effect,,
1377356495264772098,side-effect,,
1340663024085049346,side-effect,,
1367988665864052736,side-effect,,
1285927806015160321,ineffective,,
1361786005053915136,ineffective,,
1414908369836679173,side-effect,,
1413314604252352514,side-effect,,
1333021769322668033,side-effect,,
1371942356442886150,side-effect,,
1320823271697256449,unnecessary,,
1366141525311315978,unnecessary,,
1354214108439191559,side-effect,,
1424311053933064192,side-effect,,
1338220659546046464,side-effect,rushed,
1422478406545854468,ineffective,,
1232030292719915008,side-effect,,
1338887338534051842,side-effect,,
1254326827553873920,unnecessary,,
1370789933804359684,unnecessary,,
1303098735489056769,political,,
1330256868313337860,pharma,,
1369628559359279107,ineffective,,
1331454756318048257,mandatory,,
1359309669324496904,none,,
1265757215010492419,ineffective,,
1352130448663703557,side-effect,,
1338212149282430979,side-effect,,
1297830823853342721,religious,,
1366723663513411585,political,,
1375609925523607555,ineffective,,
1399782393201008643,country,,
1341330815062519810,side-effect,,
1408544650735067141,side-effect,,
1343903856166637568,ineffective,,
1330975472126222343,unnecessary,,
1094328234827747328,none,,
1331009445527076864,rushed,,
1326843993561440260,rushed,,
1288008260038152192,side-effect,,
1355925804421533698,side-effect,,
1368635401741668352,side-effect,,
1342752006872715264,side-effect,,
1375829289678086147,unnecessary,,
1383040416967241731,side-effect,,
1336734808521773057,mandatory,,
1334455807879090177,side-effect,,
1319188821859311616,unnecessary,,
1331158972213190658,pharma,,
1453098999842582531,ineffective,,
1386860621539463173,side-effect,,
1293326220323459073,side-effect,,
1327940108251787265,unnecessary,,
1406739049411403781,side-effect,ineffective,
1431915814505099267,side-effect,ingredients,
1253475789862916096,side-effect,,
1298846810929324032,rushed,,
1322502094834802689,rushed,,
1376381308042162176,side-effect,,
1373792152832991234,religious,,
1362871048828563458,side-effect,,
1337515921850642435,rushed,,
1326762814934020097,country,,
1404219997828825097,side-effect,,
1339056505040080896,unnecessary,,
1320833210805297154,mandatory,,
1343831293319131136,unnecessary,,
1326067289746190336,pharma,,
1352055972693495810,side-effect,,
1375364722661416961,side-effect,,
1411060686940037121,side-effect,,
1350649176317591553,side-effect,,
1364311399585832960,side-effect,,
1355635099983867910,ingredients,,
1357017940307099649,side-effect,,
1299419283169177601,none,,
1412615605597872138,side-effect,,
1420160478647660545,ineffective,,
1366103612544475144,side-effect,,
1321481520075415552,unnecessary,,
1262390941077442563,side-effect,rushed,
1364025434304749570,side-effect,,
1438846921427361793,side-effect,,
1336702520891232259,side-effect,,
1342608966812114945,side-effect,,
1281652662501433344,mandatory,,
1320824128300027906,unnecessary,,
1365441366508011520,side-effect,,
1265063003029831680,rushed,,
1437002455322005505,mandatory,,
1273020711360217090,ineffective,,
1294861635782287361,mandatory,,
1362957293692874752,side-effect,,
1378133448691306499,side-effect,,
1372918594711998465,pharma,,
1352738662430212097,side-effect,,
1342375850558283777,side-effect,,
1297727139538771968,side-effect,,
1371209597491503108,side-effect,,
1354810621586403328,unnecessary,,
1101646247037874181,side-effect,,
1374651889288146944,rushed,,
1329467557854777344,ineffective,,
1340671960481746946,side-effect,,
1380910268461555712,side-effect,,
1404912953330081795,side-effect,,
1452908043205742593,pharma,,
1355839899606396929,unnecessary,,
1309921232582631424,pharma,,
1336653949655523329,pharma,,
1290402524768407552,side-effect,,
1372521227496136704,side-effect,,
1353976833302212608,mandatory,,
1374123720827138053,side-effect,,
1446213495662395397,side-effect,,
1318298750499102722,ineffective,,
1289259774941384704,side-effect,,
1243691025857572865,none,,
1356669403450982410,pharma,,
1329046473703612419,ineffective,,
1364194604459900934,mandatory,,
1286156622897741824,unnecessary,,
1381949245238939650,side-effect,,
1363560054725767169,side-effect,,
1329097028845105155,pharma,,
1222178423294042113,unnecessary,,
1334779326722666496,rushed,,
1256725603325263873,unnecessary,,
1377343882174734336,side-effect,ineffective,
1325770767641047041,rushed,,
1310242509394784258,political,,
1369983335326482434,side-effect,,
1452040665991237634,ineffective,,
1326203643993993218,side-effect,,
1262393269159448576,rushed,,
1374148014902804481,side-effect,unnecessary,
1418722590512730114,ineffective,,
1337814647127355392,pharma,,
1233408459997093892,side-effect,,
1313707310758289409,side-effect,,
1369015215908610051,side-effect,,
1293495765218873344,political,,
1327062517110231040,pharma,unnecessary,political
1441130774581891072,side-effect,,
1341319988171448322,rushed,,
1354464914094632960,side-effect,,
1375210940933672968,unnecessary,,
1364161800950923272,ingredients,,
1319185779118247936,pharma,,
1371789392616906757,side-effect,,
1338690286470320129,side-effect,,
1336396335373639680,rushed,,
1344282382585786369,ineffective,,
1296160514591129600,ingredients,,
1287800319406112768,unnecessary,,
1338893151877165057,side-effect,,
1445168741810163714,mandatory,,
1285588169958625281,side-effect,,
1257974058521681920,ingredients,,
1374269596509876224,side-effect,,
1266354132673323013,ineffective,,
1335307950215278593,mandatory,,
1306619972152627202,unnecessary,,
1339294674507292674,ineffective,,
1291888055880519680,side-effect,,
1297596564970434562,unnecessary,,
1445792397032570880,side-effect,,
1347230389203578883,side-effect,,
1425880921543172098,ineffective,,
1254960774692270082,mandatory,,
1364041867885768706,ineffective,,
1364157842022891520,mandatory,,
1385209370468835331,ineffective,,
1374321005460660224,side-effect,,
1374080274829545472,unnecessary,,
1303766220597080064,ingredients,,
1380543876121960454,side-effect,,
1332812761194135552,country,,
1284535207895298049,unnecessary,,
1336942766157389824,side-effect,,
1338182807684870144,side-effect,,
1342509132637753344,side-effect,,
1245052978395938818,unnecessary,,
1378862897586008064,ineffective,,
1322847831913304064,rushed,side-effect,
1368220474279297028,side-effect,,
1298392248850284548,side-effect,,
1420827512133795841,ineffective,,
1341800988311777282,religious,ingredients,
1340395869540147201,rushed,,
1332535242423488513,rushed,political,
1364228359329222658,ineffective,,
1294329486658289665,mandatory,rushed,side-effect
1335618820355010562,side-effect,,
1334843602816692224,unnecessary,,
1322546331836125184,side-effect,,
1397244526780207116,side-effect,,
1326595248076722177,pharma,,
1350852824804909057,ineffective,,
1290688284595818500,mandatory,,
1355271903645200388,side-effect,,
1361557915920859137,unnecessary,,
1436932256338092038,rushed,,
1293343503875940353,country,,
1297846935617859584,none,,
1435984713894678532,ineffective,,
1326112648925048832,pharma,,
1311115379406778376,mandatory,,
1331596970876674049,side-effect,,
1355455214233464833,unnecessary,,
1376601842507976707,ineffective,,
1373437247870099457,side-effect,,
1399246301066272771,side-effect,,
1299043472066768897,unnecessary,,
1351660929428160512,side-effect,,
1402857330681683968,side-effect,,
1250780953255063552,unnecessary,,
1445391591791898641,mandatory,,
1407594956911415304,side-effect,,
1374505442626334725,political,,
1440300043769057286,unnecessary,,
1331995010804436993,side-effect,,
1325974462139920384,ineffective,political,
1392848709155622915,side-effect,,
1334239416043376644,ineffective,,
1338449022449721344,ineffective,,
1253331841706164226,unnecessary,,
1447706134895370242,side-effect,,
1373985150250409985,mandatory,,
1421306058283229193,side-effect,,
1384861248676941824,side-effect,,
1340504459894517760,unnecessary,,
1335068283557580802,side-effect,,
1376918480436477956,unnecessary,side-effect,
1355110074755276807,unnecessary,,
1301543034258165762,rushed,,
1318966569796501504,unnecessary,side-effect,
1346059424419426304,ineffective,,
1346816399684079618,side-effect,,
1303489672191053824,side-effect,,
1338558612579385346,pharma,,
1338478428010450949,unnecessary,,
1337649271605104641,side-effect,pharma,
1285176864806445057,ineffective,,
1374786826167275522,unnecessary,,
1254882873372524544,rushed,,
1263795546353020929,political,,
1425756435070193664,side-effect,,
1327046783902552064,side-effect,,
1223243224396877825,mandatory,,
1289234523855572992,pharma,,
1312628135683190786,rushed,,
1438380737103732738,side-effect,,
1303480011459104769,side-effect,,
1319004253537640449,ineffective,,
1431884369199697921,side-effect,,
1336636645072842752,side-effect,,
1352337989251325953,rushed,,
1381949098954170374,side-effect,,
1375611116982730752,rushed,,
1374328684111364097,none,,
1297601821242822656,unnecessary,,
1383003304716865539,side-effect,mandatory,
1359554795795800064,mandatory,,
1335899042870669312,side-effect,,
1353282639520788480,ineffective,,
1374436611849478146,rushed,,
1350922024969879552,side-effect,,
1449842474994868229,mandatory,pharma,
1340645550794956800,rushed,,
1339237500686983168,side-effect,,
1226283822972645378,pharma,,
1438465844544253955,ineffective,,
1398026157648318466,side-effect,,
1330610245144518656,rushed,,
1353328659331997696,unnecessary,,
1355947692149649409,country,,
1375354529777119232,mandatory,,
1339727860500590593,side-effect,,
1353885635023671296,ineffective,,
1291661330378825734,political,,
1378966928996327424,unnecessary,,
1397827358313357312,side-effect,,
1302749800706617344,rushed,,
1297816677070114816,rushed,,
1287732317407059968,rushed,side-effect,
1365783482585280515,unnecessary,,
1376942306088091655,mandatory,,
1262403491017998338,none,,
1292393995604287488,rushed,,
1338298158636441600,unnecessary,,
1336532062405201920,side-effect,,
1389564729748869120,side-effect,,
1333346627055210497,unnecessary,,
1444359014117167104,side-effect,,
1377243898083426304,ineffective,,
1253543159356768258,country,,
1412903139016073223,ineffective,,
1219370945111937025,side-effect,,
1364198414897057797,side-effect,,
1218669770054213633,side-effect,,
1367322383971926023,side-effect,,
1364209051152900100,unnecessary,,
1438521958056947716,side-effect,,
1366234610791833600,side-effect,rushed,
1255141279609970690,pharma,,
1245863893592723456,pharma,,
1308382635476103168,unnecessary,,
1368977824221179911,ineffective,,
1370518951688503296,side-effect,,
1437993363395911683,ingredients,,
1338553618912272385,country,political,
1288075241810472960,pharma,,
1391012192913399808,side-effect,,
1336451052946636801,unnecessary,rushed,
1287761356402327553,none,,
1443224989424099334,side-effect,,
1274085285073207296,ingredients,,
1369833791758405634,unnecessary,,
1339303276186099712,side-effect,,
1305974539508224000,side-effect,mandatory,
1338908815610310656,none,,
1251512729371906051,ineffective,,
1353526385973710849,side-effect,,
1220223054682279936,pharma,,
1328723763869880321,mandatory,,
1374398597769228293,unnecessary,,
1319611401351155713,ineffective,,
1265096162748641280,ineffective,,
1342368657398263810,side-effect,,
1331272098652811268,pharma,,
1388289624221655040,side-effect,,
1320834501250080768,ineffective,,
1346482232915943427,ineffective,,
1240163322533568512,pharma,,
1367320292117405703,ingredients,religious,
1333527909445746689,none,,
1377092930138161153,unnecessary,,
1361796543758630913,unnecessary,,
1290422791020277761,mandatory,,
1370597876049580033,unnecessary,,
1231085710515437568,unnecessary,,
1253363713647788035,mandatory,,
1288822620536942592,political,,
1314838265653006336,rushed,side-effect,pharma
1344386356236189703,rushed,,
1418722654668787715,side-effect,,
1349129601973424131,side-effect,,
1329396240010850306,side-effect,,
1384188736234160130,side-effect,,
1325803296767045634,unnecessary,,
1308968827808604161,political,,
1354994313902645249,unnecessary,,
1411492007948652547,side-effect,,
1417170917843738632,ineffective,,
1338941517780688902,ineffective,,
1258929248896761856,unnecessary,,
1373012840563478538,political,,
1393246512235249665,country,,
